moves=2, moveTime=18264, actuateTime=22782, totalTime=41046
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
moves=2, moveTime=18589, actuateTime=22783, totalTime=41372
moves=2, moveTime=18263, actuateTime=22783, totalTime=41046
moves=2, moveTime=18916, actuateTime=22782, totalTime=41698
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
moves=2, moveTime=18589, actuateTime=22782, totalTime=41371
moves=2, moveTime=18916, actuateTime=22782, totalTime=41698
moves=2, moveTime=18916, actuateTime=22782, totalTime=41698
moves=2, moveTime=18264, actuateTime=22782, totalTime=41046
moves=2, moveTime=18264, actuateTime=22782, totalTime=41046
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
moves=2, moveTime=18589, actuateTime=22782, totalTime=41371
moves=2, moveTime=18264, actuateTime=22782, totalTime=41046
moves=2, moveTime=18264, actuateTime=22782, totalTime=41046
moves=2, moveTime=18264, actuateTime=22782, totalTime=41046
moves=2, moveTime=18264, actuateTime=22782, totalTime=41046
moves=2, moveTime=18590, actuateTime=22782, totalTime=41372
