moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=8806, actuateTime=22782, totalTime=31588
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=8479, actuateTime=22782, totalTime=31261
moves=1, moveTime=7827, actuateTime=22782, totalTime=30609
moves=1, moveTime=8153, actuateTime=22782, totalTime=30935
moves=1, moveTime=8153, actuateTime=22782, totalTime=30935
moves=1, moveTime=10437, actuateTime=22782, totalTime=33219
moves=1, moveTime=8154, actuateTime=22782, totalTime=30936
moves=1, moveTime=10437, actuateTime=22782, totalTime=33219
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=8154, actuateTime=22782, totalTime=30936
moves=1, moveTime=10437, actuateTime=22782, totalTime=33219
moves=1, moveTime=9784, actuateTime=22783, totalTime=32567
moves=1, moveTime=8805, actuateTime=22783, totalTime=31588
moves=1, moveTime=7827, actuateTime=22782, totalTime=30609
moves=1, moveTime=10436, actuateTime=22782, totalTime=33218
moves=1, moveTime=8480, actuateTime=22782, totalTime=31262
moves=1, moveTime=10437, actuateTime=22782, totalTime=33219
moves=1, moveTime=9784, actuateTime=22783, totalTime=32567
moves=1, moveTime=8805, actuateTime=22783, totalTime=31588
moves=1, moveTime=8154, actuateTime=22782, totalTime=30936
moves=1, moveTime=8480, actuateTime=22782, totalTime=31262
moves=1, moveTime=8480, actuateTime=22782, totalTime=31262
moves=1, moveTime=10437, actuateTime=22782, totalTime=33219
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=8154, actuateTime=22782, totalTime=30936
moves=1, moveTime=8153, actuateTime=22783, totalTime=30936
moves=1, moveTime=8153, actuateTime=22783, totalTime=30936
moves=1, moveTime=8154, actuateTime=22782, totalTime=30936
moves=1, moveTime=8154, actuateTime=22782, totalTime=30936
moves=1, moveTime=8153, actuateTime=22783, totalTime=30936
moves=1, moveTime=8153, actuateTime=22782, totalTime=30935
moves=1, moveTime=10436, actuateTime=22782, totalTime=33218
moves=1, moveTime=9784, actuateTime=22783, totalTime=32567
moves=1, moveTime=8480, actuateTime=22782, totalTime=31262
moves=1, moveTime=7828, actuateTime=22782, totalTime=30610
moves=1, moveTime=7827, actuateTime=22782, totalTime=30609
moves=1, moveTime=7827, actuateTime=22782, totalTime=30609
moves=1, moveTime=7827, actuateTime=22782, totalTime=30609
moves=1, moveTime=7828, actuateTime=22782, totalTime=30610
moves=1, moveTime=10436, actuateTime=22782, totalTime=33218
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=9785, actuateTime=22782, totalTime=32567
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=8806, actuateTime=22782, totalTime=31588
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=8805, actuateTime=22783, totalTime=31588
moves=1, moveTime=8153, actuateTime=22782, totalTime=30935
moves=1, moveTime=10436, actuateTime=22782, totalTime=33218
moves=1, moveTime=8153, actuateTime=22782, totalTime=30935
moves=1, moveTime=8153, actuateTime=22782, totalTime=30935
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=9784, actuateTime=22782, totalTime=32566
moves=1, moveTime=652, actuateTime=22782, totalTime=23434
moves=1, moveTime=7501, actuateTime=22782, totalTime=30283
